"templateId","pokemonId","type","type2","form","candyToEvolve","kmBuddyDistance","purificationStardustNeeded","baseStamina","baseAttack","baseDefense"
"V0635_POKEMON_HYDREIGON","HYDREIGON","POKEMON_TYPE_DARK","POKEMON_TYPE_DRAGON",,25,5.0,,211,256,188
"V0636_POKEMON_LARVESTA","LARVESTA","POKEMON_TYPE_BUG","POKEMON_TYPE_FIRE",,25,5.0,,146,156,107
"V0637_POKEMON_VOLCARONA","VOLCARONA","POKEMON_TYPE_BUG","POKEMON_TYPE_FIRE",,25,5.0,,198,264,189
"V0638_POKEMON_COBALION","COBALION","POKEMON_TYPE_STEEL","POKEMON_TYPE_FIGHTING",,25,20.0,,209,192,229
"V0639_POKEMON_TERRAKION","TERRAKION","POKEMON_TYPE_ROCK","POKEMON_TYPE_FIGHTING",,25,20.0,,209,260,192
"V0640_POKEMON_VIRIZION","VIRIZION","POKEMON_TYPE_GRASS","POKEMON_TYPE_FIGHTING",,25,20.0,,209,192,229
"V0641_POKEMON_TORNADUS","TORNADUS","POKEMON_TYPE_FLYING",,,25,20.0,,188,266,164
"V0641_POKEMON_TORNADUS_INCARNATE","TORNADUS","POKEMON_TYPE_FLYING",,"TORNADUS_INCARNATE",25,20.0,,188,266,164
"V0641_POKEMON_TORNADUS_THERIAN","TORNADUS","POKEMON_TYPE_FLYING",,"TORNADUS_THERIAN",25,20.0,,188,238,189
"V0642_POKEMON_THUNDURUS","THUNDURUS","POKEMON_TYPE_ELECTRIC","POKEMON_TYPE_FLYING",,25,20.0,,188,266,164
"V0642_POKEMON_THUNDURUS_INCARNATE","THUNDURUS","POKEMON_TYPE_ELECTRIC","POKEMON_TYPE_FLYING","THUNDURUS_INCARNATE",25,20.0,,188,266,164
"V0642_POKEMON_THUNDURUS_THERIAN","THUNDURUS","POKEMON_TYPE_ELECTRIC","POKEMON_TYPE_FLYING","THUNDURUS_THERIAN",25,20.0,,188,295,161
"V0643_POKEMON_RESHIRAM","RESHIRAM","POKEMON_TYPE_DRAGON","POKEMON_TYPE_FIRE",,25,20.0,,205,275,211
"V0644_POKEMON_ZEKROM","ZEKROM","POKEMON_TYPE_DRAGON","POKEMON_TYPE_ELECTRIC",,25,20.0,,205,275,211
"V0645_POKEMON_LANDORUS","LANDORUS","POKEMON_TYPE_GROUND","POKEMON_TYPE_FLYING",,25,20.0,,205,261,182
"V0645_POKEMON_LANDORUS_INCARNATE","LANDORUS","POKEMON_TYPE_GROUND","POKEMON_TYPE_FLYING","LANDORUS_INCARNATE",25,20.0,,205,261,182
"V0645_POKEMON_LANDORUS_THERIAN","LANDORUS","POKEMON_TYPE_GROUND","POKEMON_TYPE_FLYING","LANDORUS_THERIAN",25,20.0,,205,289,179
"V0646_POKEMON_KYUREM","KYUREM","POKEMON_TYPE_DRAGON","POKEMON_TYPE_ICE",,25,20.0,,245,246,170
"V0646_POKEMON_KYUREM_BLACK","KYUREM","POKEMON_TYPE_DRAGON","POKEMON_TYPE_ICE","KYUREM_BLACK",25,20.0,,245,310,183
"V0646_POKEMON_KYUREM_NORMAL","KYUREM","POKEMON_TYPE_DRAGON","POKEMON_TYPE_ICE","KYUREM_NORMAL",25,20.0,,245,246,170
"V0646_POKEMON_KYUREM_WHITE","KYUREM","POKEMON_TYPE_DRAGON","POKEMON_TYPE_ICE","KYUREM_WHITE",25,20.0,,245,310,183
"V0647_POKEMON_KELDEO","KELDEO","POKEMON_TYPE_WATER","POKEMON_TYPE_FIGHTING",,25,20.0,,209,260,192
"V0647_POKEMON_KELDEO_ORDINARY","KELDEO","POKEMON_TYPE_WATER","POKEMON_TYPE_FIGHTING","KELDEO_ORDINARY",25,20.0,,209,260,192
"V0647_POKEMON_KELDEO_RESOLUTE","KELDEO","POKEMON_TYPE_WATER","POKEMON_TYPE_FIGHTING","KELDEO_RESOLUTE",25,20.0,,209,260,192
"V0648_POKEMON_MELOETTA","MELOETTA","POKEMON_TYPE_NORMAL","POKEMON_TYPE_PSYCHIC",,25,20.0,,225,250,225
"V0648_POKEMON_MELOETTA_ARIA","MELOETTA","POKEMON_TYPE_NORMAL","POKEMON_TYPE_PSYCHIC","MELOETTA_ARIA",25,20.0,,225,250,225
"V0648_POKEMON_MELOETTA_PIROUETTE","MELOETTA","POKEMON_TYPE_NORMAL","POKEMON_TYPE_FIGHTING","MELOETTA_PIROUETTE",25,20.0,,225,269,188
"V0649_POKEMON_GENESECT","GENESECT","POKEMON_TYPE_BUG","POKEMON_TYPE_STEEL",,25,20.0,,174,252,199
"V0649_POKEMON_GENESECT_BURN","GENESECT","POKEMON_TYPE_BUG","POKEMON_TYPE_STEEL","GENESECT_BURN",25,20.0,,174,252,199
"V0649_POKEMON_GENESECT_CHILL","GENESECT","POKEMON_TYPE_BUG","POKEMON_TYPE_STEEL","GENESECT_CHILL",25,20.0,,174,252,199
"V0649_POKEMON_GENESECT_DOUSE","GENESECT","POKEMON_TYPE_BUG","POKEMON_TYPE_STEEL","GENESECT_DOUSE",25,20.0,,174,252,199
"V0649_POKEMON_GENESECT_NORMAL","GENESECT","POKEMON_TYPE_BUG","POKEMON_TYPE_STEEL","GENESECT_NORMAL",25,20.0,,174,252,199
"V0649_POKEMON_GENESECT_SHOCK","GENESECT","POKEMON_TYPE_BUG","POKEMON_TYPE_STEEL","GENESECT_SHOCK",25,20.0,,174,252,199
"V0650_POKEMON_CHESPIN","CHESPIN","POKEMON_TYPE_GRASS",,,,3.0,,148,110,106
"V0651_POKEMON_QUILLADIN","QUILLADIN","POKEMON_TYPE_GRASS",,,,3.0,,156,146,156
"V0652_POKEMON_CHESNAUGHT","CHESNAUGHT","POKEMON_TYPE_GRASS","POKEMON_TYPE_FIGHTING",,,3.0,,204,201,204
"V0653_POKEMON_FENNEKIN","FENNEKIN","POKEMON_TYPE_FIRE",,,,3.0,,120,116,102
"V0654_POKEMON_BRAIXEN","BRAIXEN","POKEMON_TYPE_FIRE",,,,3.0,,153,171,130
"V0655_POKEMON_DELPHOX","DELPHOX","POKEMON_TYPE_FIRE","POKEMON_TYPE_PSYCHIC",,,3.0,,181,230,189
"V0656_POKEMON_FROAKIE","FROAKIE","POKEMON_TYPE_WATER",,,,3.0,,121,122,84
"V0657_POKEMON_FROGADIER","FROGADIER","POKEMON_TYPE_WATER",,,,3.0,,144,168,114
"V0658_POKEMON_GRENINJA","GRENINJA","POKEMON_TYPE_WATER","POKEMON_TYPE_DARK",,,3.0,,176,223,152
"V0659_POKEMON_BUNNELBY","BUNNELBY","POKEMON_TYPE_NORMAL",,,,1.0,3000,116,68,72
"V0660_POKEMON_DIGGERSBY","DIGGERSBY","POKEMON_TYPE_NORMAL","POKEMON_TYPE_GROUND",,,1.0,3000,198,112,155
"V0661_POKEMON_FLETCHLING","FLETCHLING","POKEMON_TYPE_NORMAL","POKEMON_TYPE_FLYING",,,1.0,,128,95,80
"V0662_POKEMON_FLETCHINDER","FLETCHINDER","POKEMON_TYPE_FIRE","POKEMON_TYPE_FLYING",,,1.0,,158,145,110
"V0663_POKEMON_TALONFLAME","TALONFLAME","POKEMON_TYPE_FIRE","POKEMON_TYPE_FLYING",,,1.0,,186,176,155
"V0664_POKEMON_SCATTERBUG","SCATTERBUG","POKEMON_TYPE_BUG",,,,1.0,,116,63,63
"V0664_POKEMON_SCATTERBUG_ARCHIPELAGO","SCATTERBUG","POKEMON_TYPE_BUG",,"SCATTERBUG_ARCHIPELAGO",,1.0,,116,63,63
"V0664_POKEMON_SCATTERBUG_CONTINENTAL","SCATTERBUG","POKEMON_TYPE_BUG",,"SCATTERBUG_CONTINENTAL",,1.0,,116,63,63
"V0664_POKEMON_SCATTERBUG_ELEGANT","SCATTERBUG","POKEMON_TYPE_BUG",,"SCATTERBUG_ELEGANT",,1.0,,116,63,63
"V0664_POKEMON_SCATTERBUG_FANCY","SCATTERBUG","POKEMON_TYPE_BUG",,"SCATTERBUG_FANCY",,1.0,,116,63,63
"V0664_POKEMON_SCATTERBUG_GARDEN","SCATTERBUG","POKEMON_TYPE_BUG",,"SCATTERBUG_GARDEN",,1.0,,116,63,63
"V0664_POKEMON_SCATTERBUG_HIGH_PLAINS","SCATTERBUG","POKEMON_TYPE_BUG",,"SCATTERBUG_HIGH_PLAINS",,1.0,,116,63,63
"V0664_POKEMON_SCATTERBUG_ICY_SNOW","SCATTERBUG","POKEMON_TYPE_BUG",,"SCATTERBUG_ICY_SNOW",,1.0,,116,63,63
"V0664_POKEMON_SCATTERBUG_JUNGLE","SCATTERBUG","POKEMON_TYPE_BUG",,"SCATTERBUG_JUNGLE",,1.0,,116,63,63
"V0664_POKEMON_SCATTERBUG_MARINE","SCATTERBUG","POKEMON_TYPE_BUG",,"SCATTERBUG_MARINE",,1.0,,116,63,63
"V0664_POKEMON_SCATTERBUG_MEADOW","SCATTERBUG","POKEMON_TYPE_BUG",,"SCATTERBUG_MEADOW",,1.0,,116,63,63
"V0664_POKEMON_SCATTERBUG_MODERN","SCATTERBUG","POKEMON_TYPE_BUG",,"SCATTERBUG_MODERN",,1.0,,116,63,63
"V0664_POKEMON_SCATTERBUG_MONSOON","SCATTERBUG","POKEMON_TYPE_BUG",,"SCATTERBUG_MONSOON",,1.0,,116,63,63
"V0664_POKEMON_SCATTERBUG_OCEAN","SCATTERBUG","POKEMON_TYPE_BUG",,"SCATTERBUG_OCEAN",,1.0,,116,63,63
"V0664_POKEMON_SCATTERBUG_POKEBALL","SCATTERBUG","POKEMON_TYPE_BUG",,"SCATTERBUG_POKEBALL",,1.0,,116,63,63
"V0664_POKEMON_SCATTERBUG_POLAR","SCATTERBUG","POKEMON_TYPE_BUG",,"SCATTERBUG_POLAR",,1.0,,116,63,63
"V0664_POKEMON_SCATTERBUG_RIVER","SCATTERBUG","POKEMON_TYPE_BUG",,"SCATTERBUG_RIVER",,1.0,,116,63,63
"V0664_POKEMON_SCATTERBUG_SANDSTORM","SCATTERBUG","POKEMON_TYPE_BUG",,"SCATTERBUG_SANDSTORM",,1.0,,116,63,63
"V0664_POKEMON_SCATTERBUG_SAVANNA","SCATTERBUG","POKEMON_TYPE_BUG",,"SCATTERBUG_SAVANNA",,1.0,,116,63,63
"V0664_POKEMON_SCATTERBUG_SUN","SCATTERBUG","POKEMON_TYPE_BUG",,"SCATTERBUG_SUN",,1.0,,116,63,63
"V0664_POKEMON_SCATTERBUG_TUNDRA","SCATTERBUG","POKEMON_TYPE_BUG",,"SCATTERBUG_TUNDRA",,1.0,,116,63,63
"V0665_POKEMON_SPEWPA","SPEWPA","POKEMON_TYPE_BUG",,,,1.0,,128,48,89
"V0665_POKEMON_SPEWPA_ARCHIPELAGO","SPEWPA","POKEMON_TYPE_BUG",,"SPEWPA_ARCHIPELAGO",,1.0,,128,48,89
"V0665_POKEMON_SPEWPA_CONTINENTAL","SPEWPA","POKEMON_TYPE_BUG",,"SPEWPA_CONTINENTAL",,1.0,,128,48,89
"V0665_POKEMON_SPEWPA_ELEGANT","SPEWPA","POKEMON_TYPE_BUG",,"SPEWPA_ELEGANT",,1.0,,128,48,89
"V0665_POKEMON_SPEWPA_FANCY","SPEWPA","POKEMON_TYPE_BUG",,"SPEWPA_FANCY",,1.0,,128,48,89
"V0665_POKEMON_SPEWPA_GARDEN","SPEWPA","POKEMON_TYPE_BUG",,"SPEWPA_GARDEN",,1.0,,128,48,89
"V0665_POKEMON_SPEWPA_HIGH_PLAINS","SPEWPA","POKEMON_TYPE_BUG",,"SPEWPA_HIGH_PLAINS",,1.0,,128,48,89
"V0665_POKEMON_SPEWPA_ICY_SNOW","SPEWPA","POKEMON_TYPE_BUG",,"SPEWPA_ICY_SNOW",,1.0,,128,48,89
"V0665_POKEMON_SPEWPA_JUNGLE","SPEWPA","POKEMON_TYPE_BUG",,"SPEWPA_JUNGLE",,1.0,,128,48,89
"V0665_POKEMON_SPEWPA_MARINE","SPEWPA","POKEMON_TYPE_BUG",,"SPEWPA_MARINE",,1.0,,128,48,89
"V0665_POKEMON_SPEWPA_MEADOW","SPEWPA","POKEMON_TYPE_BUG",,"SPEWPA_MEADOW",,1.0,,128,48,89
"V0665_POKEMON_SPEWPA_MODERN","SPEWPA","POKEMON_TYPE_BUG",,"SPEWPA_MODERN",,1.0,,128,48,89
"V0665_POKEMON_SPEWPA_MONSOON","SPEWPA","POKEMON_TYPE_BUG",,"SPEWPA_MONSOON",,1.0,,128,48,89
"V0665_POKEMON_SPEWPA_OCEAN","SPEWPA","POKEMON_TYPE_BUG",,"SPEWPA_OCEAN",,1.0,,128,48,89
"V0665_POKEMON_SPEWPA_POKEBALL","SPEWPA","POKEMON_TYPE_BUG",,"SPEWPA_POKEBALL",,1.0,,128,48,89
"V0665_POKEMON_SPEWPA_POLAR","SPEWPA","POKEMON_TYPE_BUG",,"SPEWPA_POLAR",,1.0,,128,48,89
"V0665_POKEMON_SPEWPA_RIVER","SPEWPA","POKEMON_TYPE_BUG",,"SPEWPA_RIVER",,1.0,,128,48,89
"V0665_POKEMON_SPEWPA_SANDSTORM","SPEWPA","POKEMON_TYPE_BUG",,"SPEWPA_SANDSTORM",,1.0,,128,48,89
"V0665_POKEMON_SPEWPA_SAVANNA","SPEWPA","POKEMON_TYPE_BUG",,"SPEWPA_SAVANNA",,1.0,,128,48,89
"V0665_POKEMON_SPEWPA_SUN","SPEWPA","POKEMON_TYPE_BUG",,"SPEWPA_SUN",,1.0,,128,48,89
"V0665_POKEMON_SPEWPA_TUNDRA","SPEWPA","POKEMON_TYPE_BUG",,"SPEWPA_TUNDRA",,1.0,,128,48,89
"V0666_POKEMON_VIVILLON","VIVILLON","POKEMON_TYPE_BUG","POKEMON_TYPE_FLYING",,,1.0,,190,176,103
"V0666_POKEMON_VIVILLON_ARCHIPELAGO","VIVILLON","POKEMON_TYPE_BUG","POKEMON_TYPE_FLYING","VIVILLON_ARCHIPELAGO",,1.0,,190,176,103
"V0666_POKEMON_VIVILLON_CONTINENTAL","VIVILLON","POKEMON_TYPE_BUG","POKEMON_TYPE_FLYING","VIVILLON_CONTINENTAL",,1.0,,190,176,103
"V0666_POKEMON_VIVILLON_ELEGANT","VIVILLON","POKEMON_TYPE_BUG","POKEMON_TYPE_FLYING","VIVILLON_ELEGANT",,1.0,,190,176,103
"V0666_POKEMON_VIVILLON_FANCY","VIVILLON","POKEMON_TYPE_BUG","POKEMON_TYPE_FLYING","VIVILLON_FANCY",,1.0,,190,176,103
"V0666_POKEMON_VIVILLON_GARDEN","VIVILLON","POKEMON_TYPE_BUG","POKEMON_TYPE_FLYING","VIVILLON_GARDEN",,1.0,,190,176,103
"V0666_POKEMON_VIVILLON_HIGH_PLAINS","VIVILLON","POKEMON_TYPE_BUG","POKEMON_TYPE_FLYING","VIVILLON_HIGH_PLAINS",,1.0,,190,176,103
"V0666_POKEMON_VIVILLON_ICY_SNOW","VIVILLON","POKEMON_TYPE_BUG","POKEMON_TYPE_FLYING","VIVILLON_ICY_SNOW",,1.0,,190,176,103
"V0666_POKEMON_VIVILLON_JUNGLE","VIVILLON","POKEMON_TYPE_BUG","POKEMON_TYPE_FLYING","VIVILLON_JUNGLE",,1.0,,190,176,103
"V0666_POKEMON_VIVILLON_MARINE","VIVILLON","POKEMON_TYPE_BUG","POKEMON_TYPE_FLYING","VIVILLON_MARINE",,1.0,,190,176,103
"V0666_POKEMON_VIVILLON_MEADOW","VIVILLON","POKEMON_TYPE_BUG","POKEMON_TYPE_FLYING","VIVILLON_MEADOW",,1.0,,190,176,103
"V0666_POKEMON_VIVILLON_MODERN","VIVILLON","POKEMON_TYPE_BUG","POKEMON_TYPE_FLYING","VIVILLON_MODERN",,1.0,,190,176,103
"V0666_POKEMON_VIVILLON_MONSOON","VIVILLON","POKEMON_TYPE_BUG","POKEMON_TYPE_FLYING","VIVILLON_MONSOON",,1.0,,190,176,103
"V0666_POKEMON_VIVILLON_OCEAN","VIVILLON","POKEMON_TYPE_BUG","POKEMON_TYPE_FLYING","VIVILLON_OCEAN",,1.0,,190,176,103
"V0666_POKEMON_VIVILLON_POKEBALL","VIVILLON","POKEMON_TYPE_BUG","POKEMON_TYPE_FLYING","VIVILLON_POKEBALL",,1.0,,190,176,103
"V0666_POKEMON_VIVILLON_POLAR","VIVILLON","POKEMON_TYPE_BUG","POKEMON_TYPE_FLYING","VIVILLON_POLAR",,1.0,,190,176,103
"V0666_POKEMON_VIVILLON_RIVER","VIVILLON","POKEMON_TYPE_BUG","POKEMON_TYPE_FLYING","VIVILLON_RIVER",,1.0,,190,176,103
"V0666_POKEMON_VIVILLON_SANDSTORM","VIVILLON","POKEMON_TYPE_BUG","POKEMON_TYPE_FLYING","VIVILLON_SANDSTORM",,1.0,,190,176,103
"V0666_POKEMON_VIVILLON_SAVANNA","VIVILLON","POKEMON_TYPE_BUG","POKEMON_TYPE_FLYING","VIVILLON_SAVANNA",,1.0,,190,176,103
"V0666_POKEMON_VIVILLON_SUN","VIVILLON","POKEMON_TYPE_BUG","POKEMON_TYPE_FLYING","VIVILLON_SUN",,1.0,,190,176,103
"V0666_POKEMON_VIVILLON_TUNDRA","VIVILLON","POKEMON_TYPE_BUG","POKEMON_TYPE_FLYING","VIVILLON_TUNDRA",,1.0,,190,176,103
"V0667_POKEMON_LITLEO","LITLEO","POKEMON_TYPE_FIRE","POKEMON_TYPE_NORMAL",,,3.0,,158,139,112
"V0668_POKEMON_PYROAR","PYROAR","POKEMON_TYPE_FIRE","POKEMON_TYPE_NORMAL",,,3.0,,200,221,149
"V0668_POKEMON_PYROAR_FEMALE","PYROAR","POKEMON_TYPE_FIRE","POKEMON_TYPE_NORMAL","PYROAR_FEMALE",,3.0,,200,221,149
"V0668_POKEMON_PYROAR_NORMAL","PYROAR","POKEMON_TYPE_FIRE","POKEMON_TYPE_NORMAL","PYROAR_NORMAL",,3.0,,200,221,149
"V0669_POKEMON_FLABEBE","FLABEBE","POKEMON_TYPE_FAIRY",,,,3.0,,127,108,120
"V0669_POKEMON_FLABEBE_BLUE","FLABEBE","POKEMON_TYPE_FAIRY",,"FLABEBE_BLUE",,3.0,,127,108,120
"V0669_POKEMON_FLABEBE_ORANGE","FLABEBE","POKEMON_TYPE_FAIRY",,"FLABEBE_ORANGE",,3.0,,127,108,120
"V0669_POKEMON_FLABEBE_RED","FLABEBE","POKEMON_TYPE_FAIRY",,"FLABEBE_RED",,3.0,,127,108,120
"V0669_POKEMON_FLABEBE_WHITE","FLABEBE","POKEMON_TYPE_FAIRY",,"FLABEBE_WHITE",,3.0,,127,108,120
"V0669_POKEMON_FLABEBE_YELLOW","FLABEBE","POKEMON_TYPE_FAIRY",,"FLABEBE_YELLOW",,3.0,,127,108,120
"V0670_POKEMON_FLOETTE","FLOETTE","POKEMON_TYPE_FAIRY",,,,3.0,,144,136,151
"V0670_POKEMON_FLOETTE_BLUE","FLOETTE","POKEMON_TYPE_FAIRY",,"FLOETTE_BLUE",,3.0,,144,136,151
"V0670_POKEMON_FLOETTE_ORANGE","FLOETTE","POKEMON_TYPE_FAIRY",,"FLOETTE_ORANGE",,3.0,,144,136,151
"V0670_POKEMON_FLOETTE_RED","FLOETTE","POKEMON_TYPE_FAIRY",,"FLOETTE_RED",,3.0,,144,136,151
"V0670_POKEMON_FLOETTE_WHITE","FLOETTE","POKEMON_TYPE_FAIRY",,"FLOETTE_WHITE",,3.0,,144,136,151
"V0670_POKEMON_FLOETTE_YELLOW","FLOETTE","POKEMON_TYPE_FAIRY",,"FLOETTE_YELLOW",,3.0,,144,136,151
"V0671_POKEMON_FLORGES","FLORGES","POKEMON_TYPE_FAIRY",,,,3.0,,186,212,244
"V0671_POKEMON_FLORGES_BLUE","FLORGES","POKEMON_TYPE_FAIRY",,"FLORGES_BLUE",,3.0,,186,212,244
"V0671_POKEMON_FLORGES_ORANGE","FLORGES","POKEMON_TYPE_FAIRY",,"FLORGES_ORANGE",,3.0,,186,212,244
"V0671_POKEMON_FLORGES_RED","FLORGES","POKEMON_TYPE_FAIRY",,"FLORGES_RED",,3.0,,186,212,244
"V0671_POKEMON_FLORGES_WHITE","FLORGES","POKEMON_TYPE_FAIRY",,"FLORGES_WHITE",,3.0,,186,212,244
"V0671_POKEMON_FLORGES_YELLOW","FLORGES","POKEMON_TYPE_FAIRY",,"FLORGES_YELLOW",,3.0,,186,212,244
"V0672_POKEMON_SKIDDO","SKIDDO","POKEMON_TYPE_GRASS",,,,3.0,,165,123,102
"V0673_POKEMON_GOGOAT","GOGOAT","POKEMON_TYPE_GRASS",,,,3.0,,265,196,146
"V0674_POKEMON_PANCHAM","PANCHAM","POKEMON_TYPE_FIGHTING",,,,3.0,,167,145,107
"V0675_POKEMON_PANGORO","PANGORO","POKEMON_TYPE_FIGHTING","POKEMON_TYPE_DARK",,,3.0,,216,226,146
"V0676_POKEMON_FURFROU","FURFROU","POKEMON_TYPE_NORMAL",,,,5.0,,181,164,167
"V0676_POKEMON_FURFROU_DANDY","FURFROU","POKEMON_TYPE_NORMAL",,"FURFROU_DANDY",,5.0,,181,164,167
"V0676_POKEMON_FURFROU_DEBUTANTE","FURFROU","POKEMON_TYPE_NORMAL",,"FURFROU_DEBUTANTE",,5.0,,181,164,167
"V0676_POKEMON_FURFROU_DIAMOND","FURFROU","POKEMON_TYPE_NORMAL",,"FURFROU_DIAMOND",,5.0,,181,164,167
"V0676_POKEMON_FURFROU_HEART","FURFROU","POKEMON_TYPE_NORMAL",,"FURFROU_HEART",,5.0,,181,164,167
"V0676_POKEMON_FURFROU_KABUKI","FURFROU","POKEMON_TYPE_NORMAL",,"FURFROU_KABUKI",,5.0,,181,164,167
"V0676_POKEMON_FURFROU_LA_REINE","FURFROU","POKEMON_TYPE_NORMAL",,"FURFROU_LA_REINE",,5.0,,181,164,167
"V0676_POKEMON_FURFROU_MATRON","FURFROU","POKEMON_TYPE_NORMAL",,"FURFROU_MATRON",,5.0,,181,164,167
"V0676_POKEMON_FURFROU_NATURAL","FURFROU","POKEMON_TYPE_NORMAL",,"FURFROU_NATURAL",,5.0,,181,164,167
"V0676_POKEMON_FURFROU_PHARAOH","FURFROU","POKEMON_TYPE_NORMAL",,"FURFROU_PHARAOH",,5.0,,181,164,167
"V0676_POKEMON_FURFROU_STAR","FURFROU","POKEMON_TYPE_NORMAL",,"FURFROU_STAR",,5.0,,181,164,167
"V0677_POKEMON_ESPURR","ESPURR","POKEMON_TYPE_PSYCHIC",,,,3.0,,158,120,114
"V0678_POKEMON_MEOWSTIC","MEOWSTIC","POKEMON_TYPE_PSYCHIC",,,,3.0,,179,166,167
"V0678_POKEMON_MEOWSTIC_FEMALE","MEOWSTIC","POKEMON_TYPE_PSYCHIC",,"MEOWSTIC_FEMALE",,3.0,,179,166,167
"V0678_POKEMON_MEOWSTIC_NORMAL","MEOWSTIC","POKEMON_TYPE_PSYCHIC",,"MEOWSTIC_NORMAL",,3.0,,179,166,167
"V0679_POKEMON_HONEDGE","HONEDGE","POKEMON_TYPE_STEEL","POKEMON_TYPE_GHOST",,,5.0,,,,
"V0680_POKEMON_DOUBLADE","DOUBLADE","POKEMON_TYPE_STEEL","POKEMON_TYPE_GHOST",,,5.0,,,,
"V0681_POKEMON_AEGISLASH","AEGISLASH","POKEMON_TYPE_STEEL","POKEMON_TYPE_GHOST",,,5.0,,,,
"V0682_POKEMON_SPRITZEE","SPRITZEE","POKEMON_TYPE_FAIRY",,,,3.0,,186,110,113
"V0683_POKEMON_AROMATISSE","AROMATISSE","POKEMON_TYPE_FAIRY",,,,3.0,,226,173,150
"V0684_POKEMON_SWIRLIX","SWIRLIX","POKEMON_TYPE_FAIRY",,,,3.0,,158,109,119
"V0685_POKEMON_SLURPUFF","SLURPUFF","POKEMON_TYPE_FAIRY",,,,3.0,,193,168,163
"V0686_POKEMON_INKAY","INKAY","POKEMON_TYPE_DARK","POKEMON_TYPE_PSYCHIC",,,3.0,,142,98,95
"V0687_POKEMON_MALAMAR","MALAMAR","POKEMON_TYPE_DARK","POKEMON_TYPE_PSYCHIC",,,3.0,,200,177,165
"V0688_POKEMON_BINACLE","BINACLE","POKEMON_TYPE_ROCK","POKEMON_TYPE_WATER",,,3.0,,123,96,120
"V0689_POKEMON_BARBARACLE","BARBARACLE","POKEMON_TYPE_ROCK","POKEMON_TYPE_WATER",,,3.0,,176,194,205
"V0690_POKEMON_SKRELP","SKRELP","POKEMON_TYPE_POISON","POKEMON_TYPE_WATER",,,3.0,,137,109,109
"V0691_POKEMON_DRAGALGE","DRAGALGE","POKEMON_TYPE_POISON","POKEMON_TYPE_DRAGON",,,3.0,,163,177,207
"V0692_POKEMON_CLAUNCHER","CLAUNCHER","POKEMON_TYPE_WATER",,,,3.0,,137,108,117
"V0693_POKEMON_CLAWITZER","CLAWITZER","POKEMON_TYPE_WATER",,,,3.0,,174,221,171
"V0694_POKEMON_HELIOPTILE","HELIOPTILE","POKEMON_TYPE_ELECTRIC","POKEMON_TYPE_NORMAL",,,3.0,,127,115,78
"V0695_POKEMON_HELIOLISK","HELIOLISK","POKEMON_TYPE_ELECTRIC","POKEMON_TYPE_NORMAL",,,3.0,,158,219,168
"V0696_POKEMON_TYRUNT","TYRUNT","POKEMON_TYPE_ROCK","POKEMON_TYPE_DRAGON",,,5.0,,151,158,123
"V0697_POKEMON_TYRANTRUM","TYRANTRUM","POKEMON_TYPE_ROCK","POKEMON_TYPE_DRAGON",,,5.0,,193,227,191
"V0698_POKEMON_AMAURA","AMAURA","POKEMON_TYPE_ROCK","POKEMON_TYPE_ICE",,,5.0,,184,124,109
"V0699_POKEMON_AURORUS","AURORUS","POKEMON_TYPE_ROCK","POKEMON_TYPE_ICE",,,5.0,,265,186,163
"V0700_POKEMON_SYLVEON","SYLVEON","POKEMON_TYPE_FAIRY",,,,5.0,,216,203,205
"V0701_POKEMON_HAWLUCHA","HAWLUCHA","POKEMON_TYPE_FIGHTING","POKEMON_TYPE_FLYING",,,5.0,,186,195,153
"V0702_POKEMON_DEDENNE","DEDENNE","POKEMON_TYPE_ELECTRIC","POKEMON_TYPE_FAIRY",,,3.0,,167,164,134
"V0703_POKEMON_CARBINK","CARBINK","POKEMON_TYPE_ROCK","POKEMON_TYPE_FAIRY",,,5.0,,137,95,285
"V0704_POKEMON_GOOMY","GOOMY","POKEMON_TYPE_DRAGON",,,,5.0,,128,101,112
"V0705_POKEMON_SLIGGOO","SLIGGOO","POKEMON_TYPE_DRAGON",,,,5.0,,169,159,176
"V0706_POKEMON_GOODRA","GOODRA","POKEMON_TYPE_DRAGON",,,,5.0,,207,220,242
"V0707_POKEMON_KLEFKI","KLEFKI","POKEMON_TYPE_STEEL","POKEMON_TYPE_FAIRY",,,3.0,,149,160,179
"V0708_POKEMON_PHANTUMP","PHANTUMP","POKEMON_TYPE_GHOST","POKEMON_TYPE_GRASS",,,5.0,,125,125,103
"V0709_POKEMON_TREVENANT","TREVENANT","POKEMON_TYPE_GHOST","POKEMON_TYPE_GRASS",,,5.0,,198,201,154
"V0710_POKEMON_PUMPKABOO","PUMPKABOO","POKEMON_TYPE_GHOST","POKEMON_TYPE_GRASS",,,5.0,,127,122,124
"V0710_POKEMON_PUMPKABOO_AVERAGE","PUMPKABOO","POKEMON_TYPE_GHOST","POKEMON_TYPE_GRASS","PUMPKABOO_AVERAGE",,5.0,,135,121,123
"V0710_POKEMON_PUMPKABOO_LARGE","PUMPKABOO","POKEMON_TYPE_GHOST","POKEMON_TYPE_GRASS","PUMPKABOO_LARGE",,5.0,,144,120,122
"V0710_POKEMON_PUMPKABOO_SMALL","PUMPKABOO","POKEMON_TYPE_GHOST","POKEMON_TYPE_GRASS","PUMPKABOO_SMALL",,5.0,,127,122,124
